video_id,hour1_views,hour1_likes,hour1_comments,channel_id,publish_time,category,subscriber_count,avg_last10_views,duration_seconds,hook_probability,motion_intensity_3s,face_ratio_3s,cuts_first3s,hook_audio_intensity,tempo_bpm,hook_text_ratio
fXVgIYcPWnE,964,0,4,UCeaINrImZ99FMCbPPUwxhXw,2026-02-28T14:30:38Z,People & Blogs,20300,9358.9,34,0.0933846109135998,10.241084098815918,1.0,0.6666666666666666,0.2282557338476181,109.9567819148936,0.0
DLQ2qZq0cS0,2169,0,0,UCe4XKwNxhtnFNwhfRKWj2YQ,2026-02-28T14:26:09Z,People & Blogs,57700,79773.9,26,0.0264696514280065,7.6409502029418945,0.0,0.6666666666666666,0.2825292348861694,92.28515625,0.0
1zaWBQLTvFk,615,29,1,UC70Oletc9woF6EBndN0AcuA,2026-02-28T15:57:27Z,People & Blogs,18100,11137.6,21,0.052328846382928,5.908231735229492,1.0,0.6666666666666666,0.2690370678901672,147.65625,0.0
9ObVBIXlL7s,1181,15,0,UCZmt0qSbGZhORi1Wtipn8uw,2026-02-28T15:42:12Z,People & Blogs,35000,692.5,22,0.6303709634374166,9.663612365722656,0.6666666666666666,0.0,0.2273868322372436,107.666015625,0.0
BRu56eBW0Z0,697,31,1,UCubnfY6AjbAhbJ8xSatiQMg,2026-02-28T16:14:45Z,People & Blogs,18900,702.5,57,0.4980350125044658,6.003429889678955,0.3333333333333333,0.6666666666666666,0.0532856434583663,117.45383522727272,0.0
I-n67S78dC4,371,7,0,UCKcKC8PwOQHufR1IwL9ZAMA,2026-02-28T16:15:03Z,People & Blogs,12900,425.2,22,0.4659633257975383,8.270675659179688,0.0,0.6666666666666666,0.1979905068874359,83.35433467741936,0.0
gqHKrR9yIC0,767,0,0,UCx3JBXuAYoVrKRtfbt2unZA,2026-02-28T16:00:54Z,People & Blogs,17200,1040.6,21,0.4243195397211772,11.200397491455078,0.3333333333333333,1.0,0.205943763256073,151.99908088235293,0.0
2m2LdYxHuG0,1908,52,2,UCowYAfRCYtebEyVWWD9cslQ,2026-02-28T16:34:08Z,Entertainment,28900,357507.9,24,0.0053086132249574,3.7521252632141113,1.0,0.0,0.129850298166275,93.9630681818182,1.0
EjJpW8UMd4U,689,7,0,UCEpXkPq7cTm63ZdxH_RKWXw,2026-02-28T16:29:47Z,Science & Technology,51100,4040.3,31,0.1456875224663269,5.3727707862854,0.3333333333333333,1.0,0.3993976712226867,78.30255681818181,0.0
PlJVpF7MumA,1157,105,4,UC-qaiplQb2Ke-KJJV6YCtXw,2026-02-28T17:10:12Z,People & Blogs,15300,7106.5,53,0.1400133115507956,9.736353874206545,0.75,0.0,0.065903827548027,95.703125,0.0
dtkIYFgSMwY,720,72,2,UCqmZvumajkrtxYJ4BZ_amCw,2026-02-28T16:53:44Z,Science & Technology,15600,4084.1,32,0.1498719843467038,15.97636604309082,0.6666666666666666,0.0,0.2448357343673706,191.40625,0.0
KJJ5gBQy5SY,498,0,0,UCutdqRk_5JZnPR_UX3R1PBw,2026-02-28T18:09:18Z,People & Blogs,14100,2481.1,60,0.1671645799066832,12.560083389282228,0.6666666666666666,1.0,0.2634342908859253,99.38401442307692,0.0
f0084gS3mOk,799,20,0,UCazewLoqXs5l-F7mUW7DOYA,2026-02-28T18:10:00Z,Entertainment,20800,237.3,22,0.7710122551384735,15.963262557983398,0.3333333333333333,1.0,0.3343868255615234,198.76802884615384,0.0
Qi_ysO9M7b4,18797,792,24,UCsiOJR6zmFMssxXWzcr7hRw,2026-02-28T18:08:31Z,People & Blogs,47600,145141.1,31,0.1146591304888857,9.25320053100586,1.0,1.3333333333333333,0.1051577255129814,147.65625,0.0
bqo-_EAlpUE,1693,12,2,UCia41svNdJnsy8t5T4LxM3A,2026-02-28T18:00:42Z,People & Blogs,40200,4264.6,52,0.2841748355042299,11.258776664733888,1.0,1.3333333333333333,0.1280986219644546,120.18531976744184,0.0
Ok7xQj9CbuE,70,12,2,UCWFK6zUK4O6opW-BqpfgF4w,2026-02-28T18:00:06Z,Unknown,20900,5642.0,0,0.0122549019607843,1.1313492059707642,0.0,0.0,0.0,0.0,0.0
7l3xqKvQNT0,1607,284,17,UCNOi0i9nWwyCut0JZpK19FQ,2026-02-28T18:00:10Z,Entertainment,75900,42673.6,58,0.0362912878325948,1.004000186920166,0.3333333333333333,0.6666666666666666,0.126420184969902,135.99917763157896,1.0
kFXnmdgBoaI,422,10,0,UC1E5E8gjX6WK17tAWSyaSmw,2026-02-28T17:43:46Z,Howto & Style,11000,1510.0,45,0.2184265010351966,6.668199062347412,0.0,0.6666666666666666,0.0948326662182807,120.18531976744184,0.0
VC-O0yIC5Mo,4496,205,7,UCaH0F1GNeBmJzf61LlF2LlA,2026-02-28T17:39:28Z,Entertainment,34300,55334.3,40,0.0751458709048759,17.984800338745117,0.6666666666666666,0.0,0.1566719114780426,60.79963235294117,0.0
1lf4b2YP_ys,5120,165,6,UCP6VNNcf7SK0AsbATabr4dQ,2026-02-28T17:40:21Z,People & Blogs,48000,127969.3,38,0.0384704104687604,8.564770698547363,0.3333333333333333,0.0,0.0296495370566844,44.55145474137931,0.0
R7Mh9fT3OBY,396,1,0,UCVks6LzJT-JmwGLQ1sUbfTw,2026-02-28T17:35:39Z,Science & Technology,45200,3000.8,17,0.116580310880829,3.0142035484313965,0.6666666666666666,0.0,0.1193601489067077,151.99908088235293,0.0
8yd5xye1k5g,489,53,1,UCPt9IJf4w02VqT2ttrVJFEg,2026-02-28T17:30:04Z,Music,33100,2173.1,44,0.1836895683858607,11.883440017700195,1.0,0.6666666666666666,0.0452025681734085,86.1328125,0.0
v-e8mVTcR8M,257,8,0,UCHM-plCZhBLoqUDJDZ_Iw1A,2026-02-28T18:13:20Z,People & Blogs,25400,4961.8,18,0.0492450371732965,11.697524070739746,1.0,0.0,0.0421021692454814,73.828125,0.0
Ikf-jJ6OCds,909,90,0,UC0sYKFbuCErYhiN86p_L6tA,2026-02-28T18:05:00Z,People & Blogs,69800,3628.6,19,0.2003261636107193,11.035120010375977,0.0,0.0,0.3004648089408874,103.359375,0.0
iMw84GCykic,385,17,1,UCd88CvsYJ9Z5ueLMsufWGew,2026-02-28T17:53:36Z,Entertainment,16100,36914.7,32,0.0103217988348431,1.2573909759521484,0.0,0.0,0.1143662557005882,97.50884433962264,1.0
LFqCp3xhC6I,1,0,0,UCFNsPzNau3AyJfeRB29QbhA,2026-02-28T17:51:05Z,People & Blogs,13900,27.6,19,0.0349650349650349,1.2106064558029177,0.0,0.6666666666666666,0.1096494942903518,191.40625,1.0
dd654OmAsp0,402,8,0,UCTcBFy719iHhe82maIgRnCA,2026-02-28T17:43:32Z,People & Blogs,16900,487.5,27,0.4519392917369308,14.119304656982422,1.0,0.0,0.1664928644895553,112.34714673913044,0.0
5vdbvZHVRho,204,7,0,UCTcBFy719iHhe82maIgRnCA,2026-02-28T17:39:25Z,People & Blogs,16900,487.8,27,0.2948829141370338,4.091938495635986,0.0,0.0,0.2167317569255828,191.40625,0.0
pmNVtuX1M1M,1263,15,3,UCW2sxQbvhRWXNXZkwmpiyKA,2026-02-28T19:00:45Z,Entertainment,67200,180300.7,25,0.0069562362961318,5.952264785766602,1.0,0.6666666666666666,0.1192691028118133,99.38401442307692,1.0
kobXsP9eIMI,1553,106,8,UCGhNVzllpqUdslffkjkpDdQ,2026-02-28T18:59:40Z,Comedy,10100,2899.8,38,0.3487693136902623,5.251476764678955,1.0,0.6666666666666666,0.0783224776387214,99.38401442307692,0.0
7_oDsuZozeI,910,48,0,UCkxdkqjHknMKbTWolwdtAlg,2026-02-28T19:00:06Z,Gaming,19100,3130.4,23,0.2252252252252252,12.350509643554688,1.0,0.6666666666666666,0.1415625065565109,126.04801829268293,1.0
wf7vgQ8TNCs,2013,75,3,UCe6qqsaJfGmLRGu3Ck8Y8AA,2026-02-28T18:52:40Z,Comedy,80100,7286.3,48,0.2164679061864871,0.2874793410301208,1.0,0.0,0.0598648600280284,151.99908088235293,1.0
sBobbh5CmCI,3941,68,1,UCRdM0ch2u3VRL5OxSsVokEw,2026-02-28T18:46:17Z,Gaming,15600,25779.0,25,0.1326043068640646,9.920618057250977,0.0,1.0,0.0770789757370948,82.03125,1.0
vTrKaKRF9jk,2435,73,1,UCR8DANN-C5EPYZw1dB3pPrg,2026-02-28T18:32:37Z,People & Blogs,49900,14359.1,9,0.1449913957878064,10.146339416503906,1.0,0.0,0.1839669942855835,135.99917763157896,0.0
mytoan496hs,2644,0,0,UCpm5dmu0G3G9yv_iC0CcwvQ,2026-02-28T19:10:27Z,Education,51800,7528.7,37,0.2599113313083055,5.333861827850342,1.0,0.6666666666666666,0.1450577974319458,99.38401442307692,0.0
Aw2lWYKKeoc,1076,167,16,UCIqZXFA_NILAmZzdUF8rIGw,2026-02-28T18:42:56Z,People & Blogs,10700,41687.5,60,0.0251616448606872,3.673051834106445,1.0,0.6666666666666666,0.0909735485911369,112.34714673913044,0.0
Lm-toc-udCM,1068,32,6,UC1MPFQd933dqo-ySqLJ-Ctw,2026-02-28T19:44:27Z,People & Blogs,69700,10457.7,59,0.0926624847080871,8.567955017089844,0.3333333333333333,1.0,0.0148021588101983,161.4990234375,0.0
BMwquNN8H3s,983,9,0,UC_G6f8Ha38Ap2mTKee4idLw,2026-02-28T19:23:23Z,Music,24500,3003.5,44,0.2465822149755424,14.607229232788086,0.3333333333333333,0.0,0.1644122153520584,206.71875,0.0
4h4b7lf7ZgA,11996,357,1,UCTSUpm1kN6yC1JIdLyCEfLQ,2026-02-28T19:50:14Z,People & Blogs,29200,12077.2,18,0.4983134772277885,9.784090042114258,0.0,0.0,0.1642050892114639,93.9630681818182,1.0
lls2xVlvDZo,26050,923,16,UCWKYbqBOkv3m8vqLCpntcpw,2026-02-28T20:56:43Z,People & Blogs,37800,442679.0,8,0.0555758231302095,28.1545467376709,0.3333333333333333,0.0,0.0045965667814016,117.45383522727272,0.0
FOnrYZG6jkQ,644,61,2,UCsZxM3-C4mert7DFnsX7Rmw,2026-02-28T20:55:19Z,People & Blogs,10000,12625.4,30,0.048532714365382,9.761281967163086,0.3333333333333333,0.0,0.1352498829364776,139.6748310810811,0.0
5jauQ9Y091Q,735,5,2,UCg1EdbAxgMK_L-V4z_CRUww,2026-02-28T20:46:07Z,Music,16700,1214.5,37,0.3770197486535009,4.979620933532715,0.0,0.0,0.0692979991436004,105.46875,0.0
FERR2SE21EI,1535,6,0,UCfR3tDfmz341Chg91txe7eQ,2026-02-28T20:43:02Z,People & Blogs,12300,1062.8,29,0.5908845946570175,10.062141418457031,0.3333333333333333,0.6666666666666666,0.0243456400930881,126.04801829268293,1.0
c-pLak1nY-c,193,10,0,UCr4zSpZ031nn1lNN2-ZZmnQ,2026-02-28T20:41:39Z,People & Blogs,13000,757.0,42,0.2031578947368421,11.908893585205078,0.0,0.6666666666666666,0.2041182368993759,151.99908088235293,0.0
XGTHlLqMxuQ,714,28,0,UCXMSRtxok63oQK_bm-VaVKw,2026-02-28T20:32:55Z,Music,16700,1798.6,50,0.2841677943166441,1.7705378532409668,1.0,0.0,0.0323429629206657,42.71048553719008,1.0
W-oOIG_57XU,2947,128,4,UCrirefAAr4vdvMjomn-xwgA,2026-02-28T20:26:00Z,People & Blogs,29800,23491.8,18,0.1114649681528662,5.091937065124512,0.0,0.6666666666666666,0.1392444670200348,123.046875,0.0
J4IAWogFs20,538,61,0,UC2QgqYQVDBqqJilu3gGsJ2Q,2026-02-28T21:17:11Z,Sports,30900,6596.9,51,0.0754040000560624,12.91408920288086,0.0,0.0,0.0907657071948051,109.9567819148936,0.0
oCeIgXCkUJw,3087,148,7,UCs07-7GPzv0VikPKP_oUTBw,2026-02-28T21:09:05Z,Entertainment,45000,17643.9,30,0.1489081515997858,9.369976043701172,0.3333333333333333,0.6666666666666666,0.0257463157176971,129.19921875,1.0
wsdPthu_In8,978,9,0,UCcslNskXclURPbIZtTGOZ4A,2026-02-28T21:02:09Z,People & Blogs,37000,6104.7,59,0.1380829344741412,9.417354583740234,0.0,0.6666666666666666,0.1327031701803207,105.46875,0.0
AgHWi2XP5yI,12,0,0,UCgYt3C_jnE6Ht7eqVZ0vIKg,2026-02-28T22:06:29Z,People & Blogs,31400,895.1,12,0.0132289714474699,9.549912452697754,0.0,0.0,0.1174705922603607,117.45383522727272,0.0
HaaycE57jnY,1054,63,2,UCOdl_hkjU0CIYy0wrYRGl-g,2026-02-28T22:00:49Z,People & Blogs,72900,28107.1,14,0.0361440412055786,3.5472629070281982,0.0,0.0,0.0730776637792587,224.69429347826087,0.0
Gv1FazYBIj8,68,3,0,UCpuHoqhTn_p4HkUs1EQt9qA,2026-02-28T22:00:14Z,People & Blogs,21400,691.2,12,0.089567966280295,9.195326805114746,0.0,0.0,0.0599153228104114,97.50884433962264,0.0
wSiREW-yYpM,464,0,0,UC7V9NmEopawPm_6JdoJpZzA,2026-02-28T21:49:11Z,Education,27000,430.5,13,0.5187255449972051,0.0038276496343314,0.0,0.0,0.021555783227086,107.666015625,0.0
gLZD8S8hznQ,498,8,0,UCxrxCGF-cDMD5d2VE2qVtVg,2026-02-28T21:36:45Z,People & Blogs,14900,2129.6,17,0.1895265641650175,10.308266639709473,0.25,0.0,0.0776536017656326,123.046875,0.0
KgYRs1ZlFug,247,1,0,UC5W9j0Q0QDZEQi-yczGFcHA,2026-02-28T21:20:38Z,People & Blogs,19800,480.0,44,0.3397524071526822,,,,,,
cVzo6Ncyc5w,211,15,0,UC6IF1JAhuOu9mNfDQ-wmLMA,2026-02-28T22:17:10Z,Sports,22500,1318.4,33,0.1379625997123054,9.661455154418944,0.0,0.6666666666666666,0.0196593347936868,89.10290948275862,0.0
pnsbfmo937o,525,58,20,UCq_XXGoLT-U9q9azcMqd6cA,2026-02-28T22:00:41Z,Gaming,15000,20168.4,24,0.0253704079561599,16.03471565246582,0.0,1.0,0.0719577372074127,123.046875,1.0
H93Mi_Io2yg,1,0,0,UCYQYXGruWYiVGJQE8ZOVlnA,2026-02-28T23:09:55Z,People & Blogs,80800,88.5,36,0.0111731843575419,2.0105464458465576,0.0,0.0,0.0688519030809402,117.45383522727272,0.0
phlQTllrSsY,909,14,0,UCEnYad6ixmBvjVeSeaTqB7w,2026-02-28T23:01:02Z,Film & Animation,38600,175.2,29,0.8384061981184283,2.4289889335632324,0.0,0.0,0.2953480780124664,161.4990234375,0.0
Ef02GBpx9Kk,7253,213,14,UCLeTcWUK997NYSg5cM8wp6g,2026-02-28T22:50:43Z,People & Blogs,51100,4632.3,16,0.6102496361051046,5.861742496490479,1.0,0.0,0.0538827031850814,120.18531976744184,0.0
e2Z1LqTLoGg,375,15,1,UCLGUxVCnHhOnKNobbxb8ZSw,2026-02-28T22:50:40Z,People & Blogs,14100,6936.8,9,0.0512869608030854,9.10125732421875,0.0,0.0,0.1510383784770965,87.5926906779661,0.0
yLS8ZlnMdGU,534,11,0,UCOMQ-ds8YdDaDkF3an2tfog,2026-02-28T22:36:23Z,People & Blogs,11100,1345.9,28,0.2840576626416298,5.810355186462402,0.0,0.0,0.0992906913161277,129.19921875,0.0
p60u7KrvtZA,68,1,0,UClUkI952mQ4pAAtovbA1dMg,2026-02-28T22:31:22Z,People & Blogs,30900,1965.8,52,0.0334349493558855,6.422688484191895,0.3333333333333333,0.0,0.1588356047868728,79.50721153846153,0.0
Ti-tWoGc6yY,893,35,2,UCeJXV1gh9W4SW1EKKvzVVGw,2026-03-01T00:52:55Z,People & Blogs,72100,14643.7,41,0.0574768129654302,8.169758796691895,0.3333333333333333,0.0,0.2036861926317215,79.50721153846153,0.0
6PGpru028aw,712,15,1,UC-iVj06UK_B4buSCwggzrFw,2026-03-01T00:47:17Z,Entertainment,49100,3572.0,25,0.1661998132586367,6.132905006408691,0.0,0.0,0.0434875711798667,99.38401442307692,0.0
Cd64b6qVjO0,751,29,1,UCsu4EwGf_anL8UB_L0EVMcA,2026-03-01T00:41:22Z,People & Blogs,44700,2929.9,60,0.2040261892471949,7.615779876708984,0.3333333333333333,0.0,0.0512406677007675,109.9567819148936,0.0
M2SEPzBR2Tg,2771,59,0,UCA0bqtMEeOQ2oI1svQeAbpw,2026-03-01T00:37:33Z,People & Blogs,10900,18081.2,11,0.132887656937877,7.914725303649902,1.0,1.0,0.2835386991500854,109.9567819148936,0.0
nDD6JOqxQnY,611,7,0,UCLTHs8zzQaKlQCj-8ZpoFQQ,2026-03-01T00:34:47Z,People & Blogs,49300,8980.5,6,0.063702236355106,4.148793697357178,0.6666666666666666,0.6666666666666666,0.0692095980048179,82.03125,1.0
7r2mlswbp1s,3510,365,11,UCnYgaLBDjSXHbgsIK2dp_3A,2026-03-01T00:30:50Z,People & Blogs,10900,234352.4,42,0.0147564306086207,1.4901599884033203,0.0,0.0,0.0772966518998146,105.46875,0.0
CRpqetQb7xw,857,17,0,UCWLOBYkYA2ebL0Tg1PtBmCg,2026-03-01T00:23:27Z,People & Blogs,11700,547.9,37,0.6100078297387714,9.19316291809082,0.0,0.0,0.0963212549686431,172.265625,0.0
tN_UU8qkm-s,651,2,0,UCrDjKFwZQGARzEH0FQDwyFA,2026-03-01T00:04:57Z,Howto & Style,21600,17481.6,27,0.0359021872208067,6.456465721130371,0.0,0.6666666666666666,0.0257382858544588,143.5546875,1.0
K3akJ6o_IgI,547,24,0,UCB8Zc-t6LNoTcnhUklr32-g,2026-03-01T01:36:38Z,Sports,72100,9202.3,14,0.0561065922681628,12.11554718017578,0.6666666666666666,0.0,0.0701523050665855,132.51201923076923,0.0
uIH8Gq7La7M,3703,10,3,UCxAYdcQJ-ogn1XXYBm_uZAg,2026-03-01T01:34:25Z,People & Blogs,24600,4349.1,32,0.4598800312961836,7.411124229431152,0.0,0.6666666666666666,0.1147658750414848,95.703125,0.0
gWQAiys6MH0,469,0,1,UC85ZpbQFjYwq5KNOovPISnA,2026-03-01T01:34:00Z,People & Blogs,17500,5777.5,48,0.0750820459457296,10.833431243896484,0.3333333333333333,0.0,0.1504040211439132,95.703125,0.0
4g46aRbfaF0,1889,76,0,UCr_YKuVkWbaor6vFC4hi5GQ,2026-03-01T01:31:19Z,Entertainment,13800,3000.2,12,0.3863617769778287,3.912384033203125,0.0,0.0,0.1349900066852569,64.599609375,0.0
nJCe-L_fatA,1610,15,0,UCxAYdcQJ-ogn1XXYBm_uZAg,2026-03-01T01:31:48Z,People & Blogs,24600,4351.4,25,0.2700707887408998,15.142354011535645,0.0,0.6666666666666666,0.1048167720437049,123.046875,0.0
n-XrA7y8zc0,907,4,0,UCxAYdcQJ-ogn1XXYBm_uZAg,2026-03-01T01:26:20Z,People & Blogs,24600,4353.4,23,0.1724203482624895,9.763452529907228,0.0,0.6666666666666666,0.1172012910246849,109.9567819148936,0.0
llhsf5vL-7Q,4834,1016,60,UCKAasvfnkImKpa0NUPOHftw,2026-03-01T01:23:23Z,People & Blogs,89000,8546.3,0,0.3612774003572416,2.0525856018066406,0.0,0.0,3.1881438644632e-06,107.666015625,1.0
H88GpuZ-N0k,3749,32,2,UCcV6cn4EQHHGAb24V-gnNTg,2026-03-01T01:21:51Z,Comedy,38900,17251.2,12,0.1785221093132446,11.283875465393066,1.0,0.0,0.0359362736344337,135.99917763157896,0.0
ct53g8Nzebg,1998,17,0,UCm_w2xoD1yzluOBt_LRvI-g,2026-03-01T01:00:48Z,People & Blogs,10800,2084.3,16,0.4894299781985645,10.899314880371094,0.75,0.0,0.1271605640649795,71.77734375,0.0
dSo6_E1a_mw,937,8,0,UCsocMrwjyIGg99fst3fuPXQ,2026-03-01T03:16:37Z,Entertainment,82500,546361.1,10,0.0017120468717139,6.698921203613281,0.0,0.0,0.0209418330341577,105.46875,0.0
qCD5TErXIL8,440,5,0,UCb9xzOGbSRklidRYJr3gOpQ,2026-03-01T03:15:23Z,People & Blogs,65200,9280.3,9,0.0452660926103103,15.036993026733398,1.0,0.0,0.0624660290777683,123.046875,0.0
st1CGrq1y5Y,638,4,0,UCvBGUYYpfEVHtGI0gVi5g_g,2026-03-01T03:12:00Z,People & Blogs,16100,16559.3,13,0.0370988469120152,8.37798023223877,1.0,0.0,0.2595016360282898,178.20581896551724,0.0
oebbixZZCws,2788,0,0,UCzwg5rvVq4yNkrC-saZNN2w,2026-03-01T03:10:20Z,Entertainment,39400,23543.5,30,0.1058807891688661,3.196225166320801,0.6666666666666666,0.0,0.2442216277122497,129.19921875,0.0
l9d7aWGzZx8,630,1,0,UC19lb2yVXDG4Q_CHVqxnvaQ,2026-03-01T03:03:31Z,People & Blogs,25300,849.0,16,0.4259634888438134,10.301824569702148,0.0,0.0,0.1039023622870445,117.45383522727272,0.0
vQSebrseDwg,623,4,0,UCMEQUxZIINRpMQYEHy-iwMQ,2026-03-01T03:00:23Z,Science & Technology,15900,2835.9,16,0.1801150654832461,8.17474365234375,0.0,0.0,0.3189880549907684,151.99908088235293,0.0
ZCGx0SWzg7U,433,0,0,UCIGgNY0zjUqDXbMSsH9kGCQ,2026-03-01T02:57:01Z,Entertainment,28000,5110.4,15,0.0781109066637803,12.392229080200195,1.0,0.0,0.0831289291381836,161.4990234375,1.0
HoRjZ5v6x_c,2965,0,0,UCQM_rgSBE05L2wpHneNpj_A,2026-03-01T02:38:26Z,People & Blogs,16300,76487.1,9,0.0373180822155739,1.925714373588562,0.0,0.0,0.0426591970026493,172.265625,0.0
bTryFZ93H5o,296,2,0,UC_mSviQSqLNQLzOy4VqrEfw,2026-03-01T02:32:26Z,Autos & Vehicles,13900,141.6,52,0.676416819012797,12.732345581054688,0.3333333333333333,0.0,0.1147112250328064,172.265625,1.0
ZAW0i1XQWwE,545,0,0,UC7EqvjmNDRVdwYEgmRPaOxw,2026-03-01T02:30:27Z,People & Blogs,22500,35659.8,41,0.015053252607389,14.029664993286133,0.3333333333333333,1.0,0.1697773933410644,112.34714673913044,0.0
QmMApseCS_g,2791,35,3,UCqw7-Fc9oVC0AyBiZm-27Xg,2026-03-01T04:07:33Z,People & Blogs,80100,95341.5,15,0.0284411382569485,12.226117134094238,1.0,0.6666666666666666,0.1879826486110687,93.9630681818182,0.0
lTmp84rnOiI,538,12,0,UCb9xzOGbSRklidRYJr3gOpQ,2026-03-01T04:06:05Z,People & Blogs,65200,9280.1,15,0.054796752935904,15.914139747619627,0.6666666666666666,0.0,0.064625397324562,117.45383522727272,0.0
DM7r6-6pfDs,40,0,0,UCoGmWpjQFlv1bqa9XPAdG9Q,2026-03-01T04:00:54Z,People & Blogs,56100,260215.1,54,0.0001536953550574,,,,,,
8cbvbmH87tg,613,11,0,UCjg-XZIou0FXmGZ4SiJ8tqQ,2026-03-01T04:00:07Z,Entertainment,93500,2145.5,49,0.2222222222222222,11.503107070922852,0.3333333333333333,0.0,0.1156942397356033,135.99917763157896,0.0
nl30Li_ZOZA,596,0,0,UCkDLqHuzgUwvJap0CAM5Xcw,2026-03-01T04:00:43Z,Entertainment,11200,2595.5,33,0.1867460441798527,7.31932258605957,1.0,0.0,0.2884420156478882,151.99908088235293,0.0
njH4Zbh8DaA,627,7,0,UC8msZm95tdvSJVQs4aloe0w,2026-03-01T03:49:30Z,Education,70800,12496.6,32,0.0477765247340668,11.74300765991211,0.0,0.6666666666666666,0.1555819064378738,129.19921875,0.0
-hBHGfjbJtA,304,0,0,UClif7i5tcnH771c1cDQSp_g,2026-03-01T03:49:12Z,People & Blogs,44200,8966.0,16,0.0327939590075512,13.849143981933594,0.0,0.0,0.1434947550296783,93.9630681818182,0.0
KMeJT875aHk,3053,0,10,UC70gata4hPE7Y5oGPEOIbHQ,2026-03-01T03:30:22Z,People & Blogs,18500,14357.2,57,0.1753569746470459,11.589046478271484,0.25,1.3333333333333333,0.2640298902988434,132.51201923076923,0.0
nEeG69VGV10,644,14,2,UC3OT5Lyere6NcBE6IW1dRpA,2026-03-01T03:24:18Z,People & Blogs,19000,5400.8,30,0.1065378507146638,11.558069229125977,0.6666666666666666,0.6666666666666666,0.1222373619675636,166.70866935483872,0.0
ViVV5IxP-_g,1496,0,0,UCvOfNkt1Xtik4vFdSGoGKUg,2026-03-01T04:45:11Z,People & Blogs,92500,9591.2,22,0.1349303701565769,10.83346462249756,0.3333333333333333,1.3333333333333333,0.1635201871395111,139.6748310810811,0.0
5SdtgDqQF68,4573,215,0,UCi1PlkGCuIzIYXc26eYhE8Q,2026-03-01T04:41:04Z,Entertainment,34600,28506.5,45,0.1382427182998533,16.85488510131836,0.6666666666666666,0.6666666666666666,0.1846849173307418,161.4990234375,0.0
60uBNMKljGg,591,19,2,UC1itZmmAw8YEjs-xLAXgwTg,2026-03-01T04:44:26Z,Entertainment,11000,2207.9,49,0.2111543820786737,6.0704345703125,0.3333333333333333,1.0,0.0955215543508529,151.99908088235293,1.0
V18ptyb_BGM,4622,108,1,UCLRnwS9nqKNQBK0tdczbChQ,2026-03-01T04:38:36Z,People & Blogs,50300,553198.2,20,0.0082858239984855,8.258685111999512,0.6666666666666666,0.6666666666666666,0.1524142771959304,126.04801829268293,1.0
AIrOMxhBlsw,10126,0,3,UCbc22shr0Ijrf3I-nneXB8w,2026-03-01T04:36:53Z,People & Blogs,71700,34669.9,26,0.2260474730946358,12.918079376220703,0.3333333333333333,0.0,0.1696225255727768,103.359375,0.0
LsnWIbVgZ3s,4490,385,3,UC71e2cf9Fljs4_35-3l-0SA,2026-03-01T05:32:05Z,People & Blogs,19300,11322.4,33,0.28395436492879,5.471891403198242,1.0,0.0,0.2127363830804824,97.50884433962264,0.0
VKCVxnK-Noo,4063,0,0,UCITbzJ4EFX6hN4eqzioS-nA,2026-03-01T05:31:00Z,People & Blogs,56300,123150.7,22,0.0319383839948055,5.134184837341309,1.0,1.0,0.1350336521863937,147.65625,0.0
fYq4vxRVJog,989,8,0,UCXFLIvSVPgfk85Bav3PTCFg,2026-03-01T05:25:21Z,People & Blogs,52800,5975.8,35,0.1419997702733746,1.4649107456207275,0.0,0.0,0.1363058537244796,99.38401442307692,0.0
vbfqtJ7KhG4,2631,15,0,UC5Bz3tBZhZwnHcInEwji2PQ,2026-03-01T05:14:00Z,People & Blogs,11100,21014.5,6,0.1112685288955615,7.653343677520752,0.3333333333333333,0.0,0.3588034808635711,103.359375,0.0
TUwUvj121KQ,5143,190,1,UCDCoFgzGwFlgkUiOjT4zuyg,2026-03-01T04:52:17Z,People & Blogs,16400,25998.8,23,0.1651478077696215,4.95525598526001,0.0,0.6666666666666666,0.1848099529743194,105.46875,0.0
qXQr8mYVi2s,647,0,0,UCc8JDGCBSGMjdWCYitNyiAw,2026-03-01T05:30:20Z,Howto & Style,23500,22605.2,23,0.0278253240553582,6.507155895233154,0.0,0.6666666666666666,0.0891322717070579,191.40625,1.0
A9VDBrrxblo,22729,112,2,UCoDMjjEJBosJyyow8-Y2kGQ,2026-03-01T04:56:22Z,People & Blogs,44400,111551.7,18,0.1692648310591172,14.08262825012207,0.0,0.6666666666666666,0.3092242479324341,67.11647727272727,0.0
y5_EvihDJ4c,8,0,2,UC5iII9mv8gIuzmeK-_i0pGQ,2026-03-01T05:41:06Z,Unknown,12500,1285.5,0,0.0061847700038654,16.54952621459961,1.0,0.0,0.0816565230488777,71.77734375,0.0
5W2vUhUE0vw,1012,9,1,UCESt_Wf_XHwA7i2caFZbC-w,2026-03-01T06:15:39Z,People & Blogs,13100,4559.5,18,0.1816386969397828,11.530789375305176,0.6666666666666666,1.0,0.2461259067058563,80.74951171875,1.0
aukDIMnn-30,289,4,0,UCaj_r2-g7QAknBQ8cCtcwng,2026-03-01T06:08:51Z,Comedy,15300,1837.8,20,0.1358848974985894,10.744712829589844,1.0,0.0,0.0759929940104484,132.51201923076923,0.0
